time,temp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
50.46267127990723,28.15352941176471,-0.563331298828125,0.074991455078125,-0.18475634765624993,19.464045801526716,3.2251526717557253,-10.792053435114504
51.471176624298096,28.15352941176471,-0.770362548828125,0.116251220703125,-0.25262744140624993,7.166335877862595,-68.33209923664121,14.589625954198473
52.479557514190674,28.059411764705885,0.205223388671875,0.194864501953125,-0.08124072265624993,-21.497786259541986,72.55339694656489,-20.33403816793893
53.48881435394287,28.15352941176471,-0.322120361328125,0.086954345703125,-0.10174853515624993,-9.58175572519084,16.935076335877863,-13.601213740458016
54.498151540756226,28.15352941176471,0.185936279296875,0.092081298828125,-0.11517626953124993,-9.444351145038167,96.19461832061069,-6.647015267175573
55.50692677497864,28.15352941176471,0.101463623046875,0.199259033203125,0.007626464843750069,-11.74969465648855,24.935076335877863,-24.593580152671755
56.515995502471924,28.15352941176471,0.524315185546875,0.174600830078125,-0.15838916015624993,-18.25351145038168,9.080114503816793,1.093442748091603
57.52524185180664,28.15352941176471,-0.248145751953125,0.067423095703125,0.09917919921875007,32.334274809160306,0.7595038167938931,-17.166099236641223
58.53470158576965,28.15352941176471,0.034569091796875,0.251016845703125,-0.03900439453124993,0.3037404580152671,-48.83591603053435,-2.2195343511450383
59.54370045661926,28.24764705882353,-0.298682861328125,0.099161376953125,-0.05682666015624993,3.967862595419847,25.026679389312978,-3.3951068702290077
60.55298662185669,28.24764705882353,-0.039405517578125,0.136759033203125,-0.01410205078124993,-3.7115267175572524,19.98851145038168,1.6812290076335876
61.56203269958496,28.15352941176471,-0.448585205078125,0.243204345703125,-0.12250048828124993,-33.39854961832061,-0.7214122137404579,-6.9141908396946565
62.571248292922974,27.494705882352942,-0.110450439453125,0.060831298828125,-0.05218798828124993,26.158702290076334,44.37782442748092,7.833900763358779
63.57991647720337,28.15352941176471,0.115379638671875,0.141397705078125,0.03106396484375007,-24.665725190839694,-27.51530534351145,20.352984732824428
64.5891740322113,28.15352941176471,-0.359962158203125,0.059610595703125,-0.05365283203124993,-12.803129770992367,22.33965648854962,29.238480916030536
65.59813618659973,28.15352941176471,0.031883544921875,0.025186767578124998,0.03326123046875007,-5.848931297709924,-66.77484732824426,7.383519083969466
66.60758900642395,28.15352941176471,-0.078956298828125,-0.007039794921875,0.10943310546875007,21.723587786259543,-1.8435496183206106,11.82626717557252
67.61668348312378,28.15352941176471,-0.180030517578125,-0.183797607421875,0.05352490234375007,34.57091603053435,0.6297328244274809,18.68886259541985
68.62592554092407,28.906470588235294,-0.119239501953125,-0.071737060546875,-0.13251025390624993,-10.963435114503817,52.48469465648855,25.436954198473284
69.63512015342712,28.24764705882353,0.034813232421875,0.176309814453125,-0.10296923828124993,-2.6351908396946566,21.683167938931298,-53.74625190839695
70.64437413215637,28.24764705882353,0.076072998046875,0.193643798828125,-0.08856494140624993,-17.306946564885497,43.87400763358779,-37.76915267175573
71.65333604812622,28.15352941176471,0.136619873046875,0.441690673828125,-0.04168994140624993,12.807557251908397,32.385458015267176,-83.59358015267176
72.6625566482544,28.24764705882353,-0.557227783203125,0.012735595703125,-0.13641650390624993,9.26557251908397,-22.57637404580153,-18.85312213740458
73.67169904708862,28.15352941176471,0.274071044921875,0.280313720703125,-0.04315478515624993,-16.932900763358777,33.77477099236641,-42.036328244274806
74.68099522590637,28.906470588235294,-0.114844970703125,0.123331298828125,-0.08929736328124993,-5.902366412213741,-31.454236641221375,7.826267175572519
75.68933463096619,28.24764705882353,-0.251075439453125,-0.038289794921875,0.01690380859375007,5.830458015267175,28.744236641221374,-6.662282442748092
76.69857501983643,28.341764705882355,-0.055762939453125,0.030313720703124998,-0.06024462890624993,-4.703893129770993,20.80530534351145,-4.234801526717558
77.70793128013611,28.24764705882353,-0.018409423828125,-0.023641357421875002,-0.02020556640624993,-3.6428244274809165,12.62209923664122,-11.150832061068703
78.71729254722595,28.24764705882353,0.148338623046875,0.139932861328125,-0.07074267578124993,-6.467251908396947,-0.11072519083969462,41.765198473282446
79.72634863853455,28.24764705882353,0.164940185546875,-0.0002038574218750002,-0.04242236328124993,-6.711526717557252,0.7518702290076337,40.00183969465649
80.73573279380798,28.24764705882353,0.057030029296875,-0.059285888671875,-0.06122119140624993,0.21977099236641215,28.11828244274809,62.223213740458014
81.74472284317017,28.341764705882355,-0.013526611328125,-0.055135498046875,-0.02264697265624993,-1.1313740458015267,26.003778625954197,50.30718320610687
82.75371217727661,28.341764705882355,-0.049171142578125,-0.039998779296875,0.06890576171875007,9.09,16.499961832061068,5.841534351145038
83.76293587684631,28.24764705882353,-0.294044189453125,-0.410115966796875,0.9102143554687501,47.88389312977099,42.62973282442748,1.0171068702290076
84.77220392227173,28.24764705882353,-0.102882080078125,-0.002401123046875,-0.00873095703124993,0.20450381679389307,0.30912213740458017,-0.07449618320610688
85.78152799606323,28.341764705882355,-0.098731689453125,-0.003377685546875,-0.01190478515624993,-0.024503816793893192,0.179351145038168,-0.06686259541984733
86.78983902931213,28.341764705882355,-0.108741455078125,-0.0004479980468750002,-0.01214892578124993,0.11290076335877856,-0.15652671755725187,0.11634351145038167
87.79810881614685,28.341764705882355,-0.094093017578125,0.008341064453125,-0.01214892578124993,0.05183206106870223,0.179351145038168,0.09344274809160305
